INSTCODE,NAME OF THE INSTITUTION,TYPE,INST_REG,DIST,PLACE,COED,AFFL.,ESTD,A_REG,branch_code,COLLFEE,cutoff_rank,category,gender
JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,UNIV,SVU,ATP,ANANTAPURAMU,COED,JNTUA,1946.0,SVU,CSE,10000,8223.0,BCD,GIRLS
JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,UNIV,SVU,ATP,ANANTAPURAMU,COED,JNTUA,1946.0,SVU,ECE,10000,11081.0,BCD,GIRLS
JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,UNIV,SVU,ATP,ANANTAPURAMU,COED,JNTUA,1946.0,SVU,EEE,10000,30725.0,BCD,GIRLS
JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,UNIV,SVU,ATP,ANANTAPURAMU,COED,JNTUA,1946.0,SVU,MEC,10000,150618.0,BCD,GIRLS
PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2008.0,SVU,CIV,43000,169622.0,BCD,GIRLS
PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2008.0,SVU,CSE,43000,171810.0,BCD,GIRLS
PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2008.0,SVU,ECE,43000,176478.0,BCD,GIRLS
PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2008.0,SVU,EEE,43000,163935.0,BCD,GIRLS
PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2008.0,SVU,MEC,43000,173261.0,BCD,GIRLS
PVKKOC,P.V.K.K. INSTITUTE OF TECHNOLOGY-OFF CAMPUS,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2024.0,SVU,CSE,43000,154524.0,BCD,GIRLS
PVKKOC,P.V.K.K. INSTITUTE OF TECHNOLOGY-OFF CAMPUS,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2024.0,SVU,CSG,43000,176130.0,BCD,GIRLS
PVKKOC,P.V.K.K. INSTITUTE OF TECHNOLOGY-OFF CAMPUS,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2024.0,SVU,CSM,43000,128731.0,BCD,GIRLS
PVKKOC,P.V.K.K. INSTITUTE OF TECHNOLOGY-OFF CAMPUS,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2024.0,SVU,ECE,43000,173696.0,BCD,GIRLS
SKUASF,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE,SF,SVU,ATP,ANANTAPURAMU,COED,SKU,2006.0,SVU,CIV,70000,151493.0,BCD,GIRLS
SKUASF,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE,SF,SVU,ATP,ANANTAPURAMU,COED,SKU,2006.0,SVU,CSE,70000,108172.0,BCD,GIRLS
SKUASF,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE,SF,SVU,ATP,ANANTAPURAMU,COED,SKU,2006.0,SVU,ECE,70000,169298.0,BCD,GIRLS
SKUASF,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE,SF,SVU,ATP,ANANTAPURAMU,COED,SKU,2006.0,SVU,EEE,70000,173057.0,BCD,GIRLS
SKUASF,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE,SF,SVU,ATP,ANANTAPURAMU,COED,SKU,2006.0,SVU,MEC,70000,147620.0,BCD,GIRLS
SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2008.0,SVU,CIV,49100,176024.0,BCD,GIRLS
SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2008.0,SVU,CSE,49100,85133.0,BCD,GIRLS
SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2008.0,SVU,ECE,49100,87286.0,BCD,GIRLS
SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2008.0,SVU,EEE,49100,169445.0,BCD,GIRLS
SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2008.0,SVU,MEC,49100,175877.0,BCD,GIRLS
SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ATP,PUTAPARTHI,COED,JNTUA,2015.0,SVU,CIV,43000,174743.0,BCD,GIRLS
SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ATP,PUTAPARTHI,COED,JNTUA,2015.0,SVU,CSE,43000,173190.0,BCD,GIRLS
SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ATP,PUTAPARTHI,COED,JNTUA,2015.0,SVU,ECE,43000,171276.0,BCD,GIRLS
SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ATP,PUTAPARTHI,COED,JNTUA,2015.0,SVU,EEE,43000,160605.0,BCD,GIRLS
SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ATP,PUTAPARTHI,COED,JNTUA,2015.0,SVU,MEC,43000,122285.0,BCD,GIRLS
SVIT,SRI VENKATESWARA INST OF TECHNOLOGY,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2009.0,SVU,CIV,43000,127646.0,BCD,GIRLS
SVIT,SRI VENKATESWARA INST OF TECHNOLOGY,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2009.0,SVU,CSD,43000,174555.0,BCD,GIRLS
SVIT,SRI VENKATESWARA INST OF TECHNOLOGY,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2009.0,SVU,CSE,43000,174586.0,BCD,GIRLS
SVIT,SRI VENKATESWARA INST OF TECHNOLOGY,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2009.0,SVU,CSM,43000,156855.0,BCD,GIRLS
SVIT,SRI VENKATESWARA INST OF TECHNOLOGY,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2009.0,SVU,ECE,43000,155008.0,BCD,GIRLS
SVIT,SRI VENKATESWARA INST OF TECHNOLOGY,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2009.0,SVU,MEC,43000,176634.0,BCD,GIRLS
TECH,TADIPATRI ENGG COLLEGE,PVT,SVU,ATP,TADIPATRI,COED,JNTUA,2010.0,SVU,CSD,52400,141388.0,BCD,GIRLS
TECH,TADIPATRI ENGG COLLEGE,PVT,SVU,ATP,TADIPATRI,COED,JNTUA,2010.0,SVU,CSE,52400,174347.0,BCD,GIRLS
TECH,TADIPATRI ENGG COLLEGE,PVT,SVU,ATP,TADIPATRI,COED,JNTUA,2010.0,SVU,ECE,52400,175618.0,BCD,GIRLS
TECH,TADIPATRI ENGG COLLEGE,PVT,SVU,ATP,TADIPATRI,COED,JNTUA,2010.0,SVU,EEE,52400,150904.0,BCD,GIRLS
ACEM,ADITYA COLLEGE OF ENGINEERING,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,2009.0,SVU,AID,43000,169251.0,BCD,GIRLS
ACEM,ADITYA COLLEGE OF ENGINEERING,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,2009.0,SVU,CAI,43000,118651.0,BCD,GIRLS
ACEM,ADITYA COLLEGE OF ENGINEERING,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,2009.0,SVU,CIV,43000,147787.0,BCD,GIRLS
ACEM,ADITYA COLLEGE OF ENGINEERING,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,2009.0,SVU,CSE,43000,138097.0,BCD,GIRLS
ACEM,ADITYA COLLEGE OF ENGINEERING,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,2009.0,SVU,ECE,43000,172056.0,BCD,GIRLS
ACEM,ADITYA COLLEGE OF ENGINEERING,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,2009.0,SVU,EEE,43000,176145.0,BCD,GIRLS
AITT,ANNAMACHARYA INST OF TECHNOLOGYAND SCIENCES,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007.0,SVU,AID,43000,111075.0,BCD,GIRLS
AITT,ANNAMACHARYA INST OF TECHNOLOGYAND SCIENCES,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007.0,SVU,AIM,43000,114991.0,BCD,GIRLS
AITT,ANNAMACHARYA INST OF TECHNOLOGYAND SCIENCES,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007.0,SVU,CIC,43000,124012.0,BCD,GIRLS
AITT,ANNAMACHARYA INST OF TECHNOLOGYAND SCIENCES,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007.0,SVU,CIT,43000,149843.0,BCD,GIRLS
AITT,ANNAMACHARYA INST OF TECHNOLOGYAND SCIENCES,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007.0,SVU,CIV,43000,173861.0,BCD,GIRLS
AITT,ANNAMACHARYA INST OF TECHNOLOGYAND SCIENCES,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007.0,SVU,CSD,43000,111641.0,BCD,GIRLS
AITT,ANNAMACHARYA INST OF TECHNOLOGYAND SCIENCES,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007.0,SVU,CSE,43000,94739.0,BCD,GIRLS
AITT,ANNAMACHARYA INST OF TECHNOLOGYAND SCIENCES,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007.0,SVU,ECE,43000,113894.0,BCD,GIRLS
AITT,ANNAMACHARYA INST OF TECHNOLOGYAND SCIENCES,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007.0,SVU,EEE,43000,173059.0,BCD,GIRLS
AITT,ANNAMACHARYA INST OF TECHNOLOGYAND SCIENCES,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007.0,SVU,MEC,43000,170463.0,BCD,GIRLS
CHDL,CHADALAWADA RAMANAMMA ENGG. COLLEGE,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2004.0,SVU,CAI,55600,155272.0,BCD,GIRLS
CHDL,CHADALAWADA RAMANAMMA ENGG. COLLEGE,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2004.0,SVU,CSD,55600,167512.0,BCD,GIRLS
CHDL,CHADALAWADA RAMANAMMA ENGG. COLLEGE,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2004.0,SVU,CSE,55600,139135.0,BCD,GIRLS
CHDL,CHADALAWADA RAMANAMMA ENGG. COLLEGE,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2004.0,SVU,CSM,55600,168395.0,BCD,GIRLS
CHDL,CHADALAWADA RAMANAMMA ENGG. COLLEGE,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2004.0,SVU,ECE,55600,174520.0,BCD,GIRLS
CHDL,CHADALAWADA RAMANAMMA ENGG. COLLEGE,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2004.0,SVU,EEE,55600,154181.0,BCD,GIRLS
GVIC,GOLDEN VALLEY INTEGRATED CAMPUS,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,2009.0,SVU,CSE,46700,175648.0,BCD,GIRLS
GVIC,GOLDEN VALLEY INTEGRATED CAMPUS,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,2009.0,SVU,ECE,46700,117311.0,BCD,GIRLS
JNTC,JNTUA COLLEGE OF ENGINEERING. KALIKIRI,UNIV,SVU,CTR,KALIKIRI,COED,JNTUA,2013.0,SVU,CIV,10000,169456.0,BCD,GIRLS
JNTC,JNTUA COLLEGE OF ENGINEERING. KALIKIRI,UNIV,SVU,CTR,KALIKIRI,COED,JNTUA,2013.0,SVU,CSE,10000,19645.0,BCD,GIRLS
JNTC,JNTUA COLLEGE OF ENGINEERING. KALIKIRI,UNIV,SVU,CTR,KALIKIRI,COED,JNTUA,2013.0,SVU,ECE,10000,52995.0,BCD,GIRLS
JNTC,JNTUA COLLEGE OF ENGINEERING. KALIKIRI,UNIV,SVU,CTR,KALIKIRI,COED,JNTUA,2013.0,SVU,EEE,10000,91650.0,BCD,GIRLS
JNTC,JNTUA COLLEGE OF ENGINEERING. KALIKIRI,UNIV,SVU,CTR,KALIKIRI,COED,JNTUA,2013.0,SVU,FDT,10000,174748.0,BCD,GIRLS
JNTC,JNTUA COLLEGE OF ENGINEERING. KALIKIRI,UNIV,SVU,CTR,KALIKIRI,COED,JNTUA,2013.0,SVU,MEC,10000,172975.0,BCD,GIRLS
KMMT,KMM INST OF TECHNOLOGY AND SCIENCE,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2008.0,SVU,CAI,43000,171861.0,BCD,GIRLS
KMMT,KMM INST OF TECHNOLOGY AND SCIENCE,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2008.0,SVU,CSD,43000,91277.0,BCD,GIRLS
KMMT,KMM INST OF TECHNOLOGY AND SCIENCE,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2008.0,SVU,CSE,43000,171738.0,BCD,GIRLS
KMMT,KMM INST OF TECHNOLOGY AND SCIENCE,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2008.0,SVU,ECE,43000,160852.0,BCD,GIRLS
KMMT,KMM INST OF TECHNOLOGY AND SCIENCE,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2008.0,SVU,EEE,43000,97397.0,BCD,GIRLS
KUPM,KUPPAM ENGINEERING COLLEGE,PVT,SVU,CTR,KUPPAM,COED,JNTUA,2001.0,SVU,CIV,43000,159204.0,BCD,GIRLS
KUPM,KUPPAM ENGINEERING COLLEGE,PVT,SVU,CTR,KUPPAM,COED,JNTUA,2001.0,SVU,CSD,43000,175947.0,BCD,GIRLS
KUPM,KUPPAM ENGINEERING COLLEGE,PVT,SVU,CTR,KUPPAM,COED,JNTUA,2001.0,SVU,CSE,43000,171331.0,BCD,GIRLS
KUPM,KUPPAM ENGINEERING COLLEGE,PVT,SVU,CTR,KUPPAM,COED,JNTUA,2001.0,SVU,CSM,43000,175236.0,BCD,GIRLS
KUPM,KUPPAM ENGINEERING COLLEGE,PVT,SVU,CTR,KUPPAM,COED,JNTUA,2001.0,SVU,ECE,43000,175320.0,BCD,GIRLS
KUPM,KUPPAM ENGINEERING COLLEGE,PVT,SVU,CTR,KUPPAM,COED,JNTUA,2001.0,SVU,EEE,43000,171633.0,BCD,GIRLS
KUPM,KUPPAM ENGINEERING COLLEGE,PVT,SVU,CTR,KUPPAM,COED,JNTUA,2001.0,SVU,MEC,43000,137924.0,BCD,GIRLS
MITS,MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,1998.0,SVU,CAI,67800,60285.0,BCD,GIRLS
MITS,MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,1998.0,SVU,CIV,67800,107544.0,BCD,GIRLS
MITS,MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,1998.0,SVU,CSC,67800,73673.0,BCD,GIRLS
MITS,MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,1998.0,SVU,CSD,67800,62088.0,BCD,GIRLS
MITS,MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,1998.0,SVU,CSE,67800,40591.0,BCD,GIRLS
MITS,MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,1998.0,SVU,CSM,67800,41011.0,BCD,GIRLS
MITS,MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,1998.0,SVU,CST,67800,78074.0,BCD,GIRLS
MITS,MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,1998.0,SVU,ECE,67800,80945.0,BCD,GIRLS
MITS,MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,1998.0,SVU,EEE,67800,100634.0,BCD,GIRLS
MITS,MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,1998.0,SVU,MEC,67800,164483.0,BCD,GIRLS
MJRT,MJR COLLEGE OF ENGG AND TECHNOLOGY,PVT,SVU,CTR,PILER,COED,JNTUA,2009.0,SVU,CAI,43000,174214.0,BCD,GIRLS
MJRT,MJR COLLEGE OF ENGG AND TECHNOLOGY,PVT,SVU,CTR,PILER,COED,JNTUA,2009.0,SVU,CIV,43000,152198.0,BCD,GIRLS
MJRT,MJR COLLEGE OF ENGG AND TECHNOLOGY,PVT,SVU,CTR,PILER,COED,JNTUA,2009.0,SVU,CSC,43000,172126.0,BCD,GIRLS
MJRT,MJR COLLEGE OF ENGG AND TECHNOLOGY,PVT,SVU,CTR,PILER,COED,JNTUA,2009.0,SVU,CSE,43000,170519.0,BCD,GIRLS
MJRT,MJR COLLEGE OF ENGG AND TECHNOLOGY,PVT,SVU,CTR,PILER,COED,JNTUA,2009.0,SVU,ECE,43000,171364.0,BCD,GIRLS
MJRT,MJR COLLEGE OF ENGG AND TECHNOLOGY,PVT,SVU,CTR,PILER,COED,JNTUA,2009.0,SVU,EEE,43000,153949.0,BCD,GIRLS
MTIE,MOTHER THERESA INST OF ENGG AND TECH,PVT,SVU,CTR,PALAMNER,COED,JNTUA,2010.0,SVU,AID,57200,158709.0,BCD,GIRLS
MTIE,MOTHER THERESA INST OF ENGG AND TECH,PVT,SVU,CTR,PALAMNER,COED,JNTUA,2010.0,SVU,CAI,57200,135561.0,BCD,GIRLS
MTIE,MOTHER THERESA INST OF ENGG AND TECH,PVT,SVU,CTR,PALAMNER,COED,JNTUA,2010.0,SVU,CIV,57200,175061.0,BCD,GIRLS
MTIE,MOTHER THERESA INST OF ENGG AND TECH,PVT,SVU,CTR,PALAMNER,COED,JNTUA,2010.0,SVU,CSD,57200,163210.0,BCD,GIRLS
MTIE,MOTHER THERESA INST OF ENGG AND TECH,PVT,SVU,CTR,PALAMNER,COED,JNTUA,2010.0,SVU,CSE,57200,176803.0,BCD,GIRLS
MTIE,MOTHER THERESA INST OF ENGG AND TECH,PVT,SVU,CTR,PALAMNER,COED,JNTUA,2010.0,SVU,ECE,57200,169028.0,BCD,GIRLS
MTIE,MOTHER THERESA INST OF ENGG AND TECH,PVT,SVU,CTR,PALAMNER,COED,JNTUA,2010.0,SVU,EEE,57200,161076.0,BCD,GIRLS
SDTN,SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001.0,SVU,CAD,65400,134281.0,BCD,GIRLS
SDTN,SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001.0,SVU,CAI,65400,77462.0,BCD,GIRLS
SDTN,SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001.0,SVU,CCC,65400,174023.0,BCD,GIRLS
SDTN,SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001.0,SVU,CIA,65400,169002.0,BCD,GIRLS
SDTN,SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001.0,SVU,CIC,65400,141203.0,BCD,GIRLS
SDTN,SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001.0,SVU,CIT,65400,116033.0,BCD,GIRLS
SDTN,SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001.0,SVU,CIV,65400,163128.0,BCD,GIRLS
SDTN,SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001.0,SVU,CSE,65400,124387.0,BCD,GIRLS
SDTN,SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001.0,SVU,CSM,65400,121419.0,BCD,GIRLS
SDTN,SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001.0,SVU,ECE,65400,148186.0,BCD,GIRLS
SDTN,SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001.0,SVU,EEE,65400,174061.0,BCD,GIRLS
SDTN,SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001.0,SVU,MEC,65400,175904.0,BCD,GIRLS
SEAT,SIDDARTHA EDNL ACADEMY GRP OF INSTNS,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2009.0,SVU,CAI,60600,175655.0,BCD,GIRLS
SEAT,SIDDARTHA EDNL ACADEMY GRP OF INSTNS,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2009.0,SVU,CSE,60600,172779.0,BCD,GIRLS
SEAT,SIDDARTHA EDNL ACADEMY GRP OF INSTNS,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2009.0,SVU,CSM,60600,175202.0,BCD,GIRLS
SEAT,SIDDARTHA EDNL ACADEMY GRP OF INSTNS,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2009.0,SVU,ECE,60600,170268.0,BCD,GIRLS
SEAT,SIDDARTHA EDNL ACADEMY GRP OF INSTNS,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2009.0,SVU,EEE,60600,139442.0,BCD,GIRLS
SEAT,SIDDARTHA EDNL ACADEMY GRP OF INSTNS,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2009.0,SVU,MEC,60600,149928.0,BCD,GIRLS
SRET,SREE RAMA ENGINEERING COLLEGE,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2008.0,SVU,AID,51400,140887.0,BCD,GIRLS
SRET,SREE RAMA ENGINEERING COLLEGE,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2008.0,SVU,CIV,51400,169387.0,BCD,GIRLS
SRET,SREE RAMA ENGINEERING COLLEGE,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2008.0,SVU,CSE,51400,162864.0,BCD,GIRLS
SRET,SREE RAMA ENGINEERING COLLEGE,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2008.0,SVU,ECE,51400,172675.0,BCD,GIRLS
SRET,SREE RAMA ENGINEERING COLLEGE,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2008.0,SVU,EEE,51400,168622.0,BCD,GIRLS
SRET,SREE RAMA ENGINEERING COLLEGE,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2008.0,SVU,MEC,51400,152139.0,BCD,GIRLS
SSCC,SRINIVASA INSTITUTE OF TECHNOLOGY AND MANG STUDIES,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998.0,SVU,CAI,50300,175459.0,BCD,GIRLS
SSCC,SRINIVASA INSTITUTE OF TECHNOLOGY AND MANG STUDIES,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998.0,SVU,CSD,50300,170260.0,BCD,GIRLS
SSCC,SRINIVASA INSTITUTE OF TECHNOLOGY AND MANG STUDIES,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998.0,SVU,CSE,50300,174444.0,BCD,GIRLS
SSCC,SRINIVASA INSTITUTE OF TECHNOLOGY AND MANG STUDIES,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998.0,SVU,CSM,50300,176297.0,BCD,GIRLS
SSCC,SRINIVASA INSTITUTE OF TECHNOLOGY AND MANG STUDIES,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998.0,SVU,ECE,50300,173481.0,BCD,GIRLS
SSCC,SRINIVASA INSTITUTE OF TECHNOLOGY AND MANG STUDIES,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998.0,SVU,MEC,50300,169135.0,BCD,GIRLS
SVCE,SRI VENKATESWARA COLL OF ENGINEERING,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007.0,SVU,CIV,74500,161058.0,BCD,GIRLS
SVCE,SRI VENKATESWARA COLL OF ENGINEERING,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007.0,SVU,CSC,74500,46326.0,BCD,GIRLS
SVCE,SRI VENKATESWARA COLL OF ENGINEERING,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007.0,SVU,CSD,74500,42522.0,BCD,GIRLS
SVCE,SRI VENKATESWARA COLL OF ENGINEERING,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007.0,SVU,CSE,74500,86939.0,BCD,GIRLS
SVCE,SRI VENKATESWARA COLL OF ENGINEERING,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007.0,SVU,CSM,74500,44768.0,BCD,GIRLS
SVCE,SRI VENKATESWARA COLL OF ENGINEERING,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007.0,SVU,ECE,74500,80139.0,BCD,GIRLS
SVCE,SRI VENKATESWARA COLL OF ENGINEERING,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007.0,SVU,EEE,74500,160028.0,BCD,GIRLS
SVCE,SRI VENKATESWARA COLL OF ENGINEERING,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007.0,SVU,INF,74500,103700.0,BCD,GIRLS
SVCE,SRI VENKATESWARA COLL OF ENGINEERING,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007.0,SVU,MEC,74500,173785.0,BCD,GIRLS
SVCP,SRI VENKATESWARA COLLEGE OF PHARMACY,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,2007.0,SVU,PHD,65000,168024.0,BCD,GIRLS
SVCT,SRI VENKATESWARA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998.0,SVU,CAI,71200,171691.0,BCD,GIRLS
SVCT,SRI VENKATESWARA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998.0,SVU,CIV,71200,160568.0,BCD,GIRLS
SVCT,SRI VENKATESWARA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998.0,SVU,CSB,71200,168304.0,BCD,GIRLS
SVCT,SRI VENKATESWARA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998.0,SVU,CSC,71200,167995.0,BCD,GIRLS
SVCT,SRI VENKATESWARA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998.0,SVU,CSD,71200,174737.0,BCD,GIRLS
