INSTCODE,NAME OF THE INSTITUTION,TYPE,INST_REG,DIST,PLACE,COED,AFFL.,ESTD,A_REG,branch_code,COLLFEE,cutoff_rank,category,gender,Demand_Level
PPDV,PALADUGU PARVATHI DEVI COLLEGE OF ENGG AND TECH,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2008,AU,CSE,43000,125638,ST,BOYS,Medium
PPDV,PALADUGU PARVATHI DEVI COLLEGE OF ENGG AND TECH,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2008,AU,CSM,43000,107162,ST,BOYS,Medium
PPDV,PALADUGU PARVATHI DEVI COLLEGE OF ENGG AND TECH,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2008,AU,ECE,43000,119055,ST,BOYS,Medium
PPSV,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,1998,AU,CIV,105000,131354,ST,BOYS,High
PPSV,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,1998,AU,CSD,105000,77073,ST,BOYS,High
PPSV,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,1998,AU,CSE,105000,62335,ST,BOYS,High
PPSV,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,1998,AU,CSM,105000,77360,ST,BOYS,High
PPSV,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,1998,AU,ECE,105000,88946,ST,BOYS,High
PPSV,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,1998,AU,EEE,105000,162836,ST,BOYS,High
PPSV,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,1998,AU,INF,105000,105200,ST,BOYS,High
PPSV,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,1998,AU,MEC,105000,154427,ST,BOYS,High
PSCV,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2008,AU,AID,54000,108320,ST,BOYS,Medium
PSCV,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2008,AU,CAI,54000,157532,ST,BOYS,Medium
PSCV,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2008,AU,CIC,54000,165484,ST,BOYS,Medium
PSCV,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2008,AU,CSD,54000,119950,ST,BOYS,Medium
PSCV,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2008,AU,CSE,54000,163907,ST,BOYS,Medium
PSCV,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2008,AU,CSM,54000,163669,ST,BOYS,Medium
PSCV,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2008,AU,CSO,54000,165978,ST,BOYS,Medium
PSCV,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2008,AU,ECE,54000,161103,ST,BOYS,Medium
PSCV,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2008,AU,EEE,54000,137865,ST,BOYS,Medium
RKCE,R.K.COLLEGE OF ENGINEERING,PVT,AU,KRI,IBRAHIMPATNAM,COED,JNTUK,2008,AU,AIM,43000,167145,ST,BOYS,Medium
RKCE,R.K.COLLEGE OF ENGINEERING,PVT,AU,KRI,IBRAHIMPATNAM,COED,JNTUK,2008,AU,CIV,43000,147516,ST,BOYS,Medium
RKCE,R.K.COLLEGE OF ENGINEERING,PVT,AU,KRI,IBRAHIMPATNAM,COED,JNTUK,2008,AU,CSD,43000,176620,ST,BOYS,Medium
RKCE,R.K.COLLEGE OF ENGINEERING,PVT,AU,KRI,IBRAHIMPATNAM,COED,JNTUK,2008,AU,CSE,43000,177147,ST,BOYS,Medium
RKCE,R.K.COLLEGE OF ENGINEERING,PVT,AU,KRI,IBRAHIMPATNAM,COED,JNTUK,2008,AU,ECE,43000,131961,ST,BOYS,Medium
SIEN,SRI SARATHI INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,AU,KRI,NUZVID,COED,JNTUK,1998,AU,AID,43000,147101,ST,BOYS,Low
SIEN,SRI SARATHI INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,AU,KRI,NUZVID,COED,JNTUK,1998,AU,CSE,43000,165972,ST,BOYS,Low
SIEN,SRI SARATHI INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,AU,KRI,NUZVID,COED,JNTUK,1998,AU,ECE,43000,177621,ST,BOYS,Low
SPCN,SRI SIDDHAARTHA PHARM. COLLEGE,PVT,AU,KRI,NUZVID,COED,KSUM,2006,AU,PHM,38000,145138,ST,BOYS,Low
SRKI,S R K INST. OF TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2007,AU,CIV,45600,177585,ST,BOYS,Medium
SRKI,S R K INST. OF TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2007,AU,CSD,45600,162909,ST,BOYS,Medium
SRKI,S R K INST. OF TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2007,AU,CSE,45600,162780,ST,BOYS,Medium
SRKI,S R K INST. OF TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2007,AU,CSM,45600,162751,ST,BOYS,Medium
SRKI,S R K INST. OF TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2007,AU,ECE,45600,138478,ST,BOYS,Medium
SRKI,S R K INST. OF TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2007,AU,EEE,45600,177604,ST,BOYS,Medium
SRKI,S R K INST. OF TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2007,AU,EVT,45600,158450,ST,BOYS,Medium
SRKI,S R K INST. OF TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2007,AU,INF,45600,164239,ST,BOYS,Medium
SRKI,S R K INST. OF TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2007,AU,MEC,45600,176706,ST,BOYS,Medium
SUNL,SRI SUNFLOWER COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,KRI,LANKAPALLI,COED,JNTUK,2005,AU,EEE,43000,128447,ST,BOYS,Low
SVET,SRI VASAVI INSTT OF ENGINEERING AND TECHNOLOGY,PVT,AU,KRI,PEDANA,COED,JNTUK,2008,AU,CIV,43000,108540,ST,BOYS,Medium
SVET,SRI VASAVI INSTT OF ENGINEERING AND TECHNOLOGY,PVT,AU,KRI,PEDANA,COED,JNTUK,2008,AU,CSE,43000,164986,ST,BOYS,Medium
SVET,SRI VASAVI INSTT OF ENGINEERING AND TECHNOLOGY,PVT,AU,KRI,PEDANA,COED,JNTUK,2008,AU,CSM,43000,177440,ST,BOYS,Medium
SVET,SRI VASAVI INSTT OF ENGINEERING AND TECHNOLOGY,PVT,AU,KRI,PEDANA,COED,JNTUK,2008,AU,ECE,43000,173386,ST,BOYS,Medium
URCE,USHA RAMA COLL OF ENGG AND TECHNOLOGY,PVT,AU,KRI,TELAPROLU,COED,JNTUK,2008,AU,AID,43000,176761,ST,BOYS,Medium
URCE,USHA RAMA COLL OF ENGG AND TECHNOLOGY,PVT,AU,KRI,TELAPROLU,COED,JNTUK,2008,AU,AIM,43000,164983,ST,BOYS,Medium
URCE,USHA RAMA COLL OF ENGG AND TECHNOLOGY,PVT,AU,KRI,TELAPROLU,COED,JNTUK,2008,AU,CSE,43000,149016,ST,BOYS,Medium
URCE,USHA RAMA COLL OF ENGG AND TECHNOLOGY,PVT,AU,KRI,TELAPROLU,COED,JNTUK,2008,AU,ECE,43000,163024,ST,BOYS,Medium
URCE,USHA RAMA COLL OF ENGG AND TECHNOLOGY,PVT,AU,KRI,TELAPROLU,COED,JNTUK,2008,AU,EEE,43000,114297,ST,BOYS,Medium
URCE,USHA RAMA COLL OF ENGG AND TECHNOLOGY,PVT,AU,KRI,TELAPROLU,COED,JNTUK,2008,AU,INF,43000,90050,ST,BOYS,Medium
URCE,USHA RAMA COLL OF ENGG AND TECHNOLOGY,PVT,AU,KRI,TELAPROLU,COED,JNTUK,2008,AU,MEC,43000,176481,ST,BOYS,Medium
VCTN,VIKAS COLLEGE OF ENGINEERING AND TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2008,AU,AGR,59000,175821,ST,BOYS,Medium
VCTN,VIKAS COLLEGE OF ENGINEERING AND TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2008,AU,CIV,59000,159424,ST,BOYS,Medium
VCTN,VIKAS COLLEGE OF ENGINEERING AND TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2008,AU,CSD,59000,177818,ST,BOYS,Medium
VCTN,VIKAS COLLEGE OF ENGINEERING AND TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2008,AU,CSE,59000,177534,ST,BOYS,Medium
VCTN,VIKAS COLLEGE OF ENGINEERING AND TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2008,AU,CSM,59000,164838,ST,BOYS,Medium
VCTN,VIKAS COLLEGE OF ENGINEERING AND TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2008,AU,ECE,59000,176197,ST,BOYS,Medium
VGTN,VIKAS GROUP OF INSTITUTIONS,PVT,AU,KRI,VIJAYAWADA RURAL,COED,JNTUK,2010,AU,CIV,57500,176731,ST,BOYS,Medium
VGTN,VIKAS GROUP OF INSTITUTIONS,PVT,AU,KRI,VIJAYAWADA RURAL,COED,JNTUK,2010,AU,CSD,57500,165718,ST,BOYS,Medium
VGTN,VIKAS GROUP OF INSTITUTIONS,PVT,AU,KRI,VIJAYAWADA RURAL,COED,JNTUK,2010,AU,CSE,57500,175500,ST,BOYS,Medium
VGTN,VIKAS GROUP OF INSTITUTIONS,PVT,AU,KRI,VIJAYAWADA RURAL,COED,JNTUK,2010,AU,CSM,57500,177270,ST,BOYS,Medium
VGTN,VIKAS GROUP OF INSTITUTIONS,PVT,AU,KRI,VIJAYAWADA RURAL,COED,JNTUK,2010,AU,ECE,57500,171300,ST,BOYS,Medium
VHNI,SREE VAHINI INSTT OF SCIENCE AND TECHNOLOGY,PVT,AU,KRI,TIRUVURU,COED,JNTUK,2008,AU,CIV,51400,177189,ST,BOYS,Medium
VHNI,SREE VAHINI INSTT OF SCIENCE AND TECHNOLOGY,PVT,AU,KRI,TIRUVURU,COED,JNTUK,2008,AU,CSD,51400,165435,ST,BOYS,Medium
VHNI,SREE VAHINI INSTT OF SCIENCE AND TECHNOLOGY,PVT,AU,KRI,TIRUVURU,COED,JNTUK,2008,AU,CSE,51400,143607,ST,BOYS,Medium
VHNI,SREE VAHINI INSTT OF SCIENCE AND TECHNOLOGY,PVT,AU,KRI,TIRUVURU,COED,JNTUK,2008,AU,CSM,51400,139008,ST,BOYS,Medium
VHNI,SREE VAHINI INSTT OF SCIENCE AND TECHNOLOGY,PVT,AU,KRI,TIRUVURU,COED,JNTUK,2008,AU,ECE,51400,176080,ST,BOYS,Medium
VHNI,SREE VAHINI INSTT OF SCIENCE AND TECHNOLOGY,PVT,AU,KRI,TIRUVURU,COED,JNTUK,2008,AU,EEE,51400,177710,ST,BOYS,Medium
VHNI,SREE VAHINI INSTT OF SCIENCE AND TECHNOLOGY,PVT,AU,KRI,TIRUVURU,COED,JNTUK,2008,AU,MEC,51400,151105,ST,BOYS,Medium
VRSP,K V S R SIDDHARTHA COLLEGE OF PHARMACEUTICAL SCI.S,PVT,AU,KRI,VIJAYAWADA,COED,KSUM,1993,AU,PHD,65000,111979,ST,BOYS,Low
VVGV,VKR VNB AND AGK ENGINEERING COLLEGE,PVT,AU,KRI,GUDIVADA,COED,JNTUK,2008,AU,AID,43000,169199,ST,BOYS,Low
VVGV,VKR VNB AND AGK ENGINEERING COLLEGE,PVT,AU,KRI,GUDIVADA,COED,JNTUK,2008,AU,CSE,43000,169603,ST,BOYS,Low
VVGV,VKR VNB AND AGK ENGINEERING COLLEGE,PVT,AU,KRI,GUDIVADA,COED,JNTUK,2008,AU,ECE,43000,127301,ST,BOYS,Low
VVIP,VALLABHANENI VENKATADRI INST OF PHARM SCIENCES,PVT,AU,KRI,GUDLAVALLERU,COED,JNTUK,2010,AU,PHM,38000,162667,ST,BOYS,Low
ABRK,ABR COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,PKS,KANIGIRI,COED,JNTUK,2008,AU,AGR,43000,156440,ST,BOYS,Medium
ABRK,ABR COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,PKS,KANIGIRI,COED,JNTUK,2008,AU,CAI,43000,150829,ST,BOYS,Medium
ABRK,ABR COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,PKS,KANIGIRI,COED,JNTUK,2008,AU,CIV,43000,173913,ST,BOYS,Medium
ABRK,ABR COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,PKS,KANIGIRI,COED,JNTUK,2008,AU,CSD,43000,162744,ST,BOYS,Medium
ABRK,ABR COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,PKS,KANIGIRI,COED,JNTUK,2008,AU,CSE,43000,157853,ST,BOYS,Medium
ABRK,ABR COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,PKS,KANIGIRI,COED,JNTUK,2008,AU,ECE,43000,155030,ST,BOYS,Medium
ABRK,ABR COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,PKS,KANIGIRI,COED,JNTUK,2008,AU,EEE,43000,159004,ST,BOYS,Medium
ABRK,ABR COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,PKS,KANIGIRI,COED,JNTUK,2008,AU,MEC,43000,160370,ST,BOYS,Medium
ABRK,ABR COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,PKS,KANIGIRI,COED,JNTUK,2008,AU,MIN,43000,176662,ST,BOYS,Medium
ANSN,ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,PKS,CHIRALA,COED,JNTUK,2001,AU,CIV,56800,167195,ST,BOYS,Medium
ANSN,ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,PKS,CHIRALA,COED,JNTUK,2001,AU,CSC,56800,151324,ST,BOYS,Medium
ANSN,ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,PKS,CHIRALA,COED,JNTUK,2001,AU,CSD,56800,153189,ST,BOYS,Medium
ANSN,ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,PKS,CHIRALA,COED,JNTUK,2001,AU,CSE,56800,173546,ST,BOYS,Medium
ANSN,ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,PKS,CHIRALA,COED,JNTUK,2001,AU,CSM,56800,165321,ST,BOYS,Medium
ANSN,ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,PKS,CHIRALA,COED,JNTUK,2001,AU,CSO,56800,160029,ST,BOYS,Medium
ANSN,ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,PKS,CHIRALA,COED,JNTUK,2001,AU,ECE,56800,164772,ST,BOYS,Medium
ANSN,ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,PKS,CHIRALA,COED,JNTUK,2001,AU,EEE,56800,162944,ST,BOYS,Medium
ANSN,ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,PKS,CHIRALA,COED,JNTUK,2001,AU,MEC,56800,174116,ST,BOYS,Medium
BLMP,BELLAMKONDA INST OF TECHNOLOGY AND SCI,PVT,AU,PKS,PODILI,COED,JNTUK,2008,AU,PHM,55400,66311,ST,BOYS,High
BVSR,BVSR ENGINEERING COLLEGE,PVT,AU,PKS,CHIMAKURTHY,COED,JNTUK,2008,AU,CIV,43000,109899,ST,BOYS,Low
BVSR,BVSR ENGINEERING COLLEGE,PVT,AU,PKS,CHIMAKURTHY,COED,JNTUK,2008,AU,CSD,43000,177374,ST,BOYS,Low
BVSR,BVSR ENGINEERING COLLEGE,PVT,AU,PKS,CHIMAKURTHY,COED,JNTUK,2008,AU,CSE,43000,162933,ST,BOYS,Low
BVSR,BVSR ENGINEERING COLLEGE,PVT,AU,PKS,CHIMAKURTHY,COED,JNTUK,2008,AU,ECE,43000,168365,ST,BOYS,Low
CCVY,VRS AND YRN COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,PKS,CHIRALA,COED,JNTUK,2002,AU,CSE,43000,76590,ST,BOYS,Low
CCVY,VRS AND YRN COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,PKS,CHIRALA,COED,JNTUK,2002,AU,ECE,43000,113921,ST,BOYS,Low
CCVY,VRS AND YRN COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,PKS,CHIRALA,COED,JNTUK,2002,AU,MEC,43000,139787,ST,BOYS,Low
CECC,CHIRALA ENGINEERING COLLEGE,PVT,AU,PKS,CHIRALA,COED,JNTUK,2001,AU,CIV,43000,146572,ST,BOYS,Low
CECC,CHIRALA ENGINEERING COLLEGE,PVT,AU,PKS,CHIRALA,COED,JNTUK,2001,AU,CSE,43000,175502,ST,BOYS,Low
IITM,INDIRA INST OF TECHNOLOGY SCI,PVT,AU,PKS,MARKAPUR,COED,JNTUK,2009,AU,CSE,43000,160597,ST,BOYS,Low
IITM,INDIRA INST OF TECHNOLOGY SCI,PVT,AU,PKS,MARKAPUR,COED,JNTUK,2009,AU,ECE,43000,116519,ST,BOYS,Low
KCIT,KRISHNA CHAITANYA INST OF TECHNOLOGY AND SCIENCES,PVT,AU,PKS,MARKAPUR,COED,JNTUK,2008,AU,AIM,43000,169192,ST,BOYS,Medium
KCIT,KRISHNA CHAITANYA INST OF TECHNOLOGY AND SCIENCES,PVT,AU,PKS,MARKAPUR,COED,JNTUK,2008,AU,CAI,43000,166474,ST,BOYS,Medium
KCIT,KRISHNA CHAITANYA INST OF TECHNOLOGY AND SCIENCES,PVT,AU,PKS,MARKAPUR,COED,JNTUK,2008,AU,CIV,43000,42795,ST,BOYS,Medium
KCIT,KRISHNA CHAITANYA INST OF TECHNOLOGY AND SCIENCES,PVT,AU,PKS,MARKAPUR,COED,JNTUK,2008,AU,CSE,43000,175590,ST,BOYS,Medium
KCIT,KRISHNA CHAITANYA INST OF TECHNOLOGY AND SCIENCES,PVT,AU,PKS,MARKAPUR,COED,JNTUK,2008,AU,CSM,43000,118716,ST,BOYS,Medium
KCIT,KRISHNA CHAITANYA INST OF TECHNOLOGY AND SCIENCES,PVT,AU,PKS,MARKAPUR,COED,JNTUK,2008,AU,ECE,43000,169568,ST,BOYS,Medium
PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,PVT,AU,PKS,ONGOLE,COED,JNTUK,2008,AU,AID,43600,150870,ST,BOYS,Medium
PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,PVT,AU,PKS,ONGOLE,COED,JNTUK,2008,AU,AIM,43600,162826,ST,BOYS,Medium
PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,PVT,AU,PKS,ONGOLE,COED,JNTUK,2008,AU,CIC,43600,162948,ST,BOYS,Medium
PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,PVT,AU,PKS,ONGOLE,COED,JNTUK,2008,AU,CIT,43600,163322,ST,BOYS,Medium
PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,PVT,AU,PKS,ONGOLE,COED,JNTUK,2008,AU,CIV,43600,125375,ST,BOYS,Medium
PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,PVT,AU,PKS,ONGOLE,COED,JNTUK,2008,AU,CSE,43600,176699,ST,BOYS,Medium
PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,PVT,AU,PKS,ONGOLE,COED,JNTUK,2008,AU,CSER,43600,164844,ST,BOYS,Medium
PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,PVT,AU,PKS,ONGOLE,COED,JNTUK,2008,AU,ECE,43600,150814,ST,BOYS,Medium
PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,PVT,AU,PKS,ONGOLE,COED,JNTUK,2008,AU,EEE,43600,175478,ST,BOYS,Medium
PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,PVT,AU,PKS,ONGOLE,COED,JNTUK,2008,AU,EVT,43600,164299,ST,BOYS,Medium
PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,PVT,AU,PKS,ONGOLE,COED,JNTUK,2008,AU,INF,43600,164041,ST,BOYS,Medium
PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,PVT,AU,PKS,ONGOLE,COED,JNTUK,2008,AU,MEC,43600,170898,ST,BOYS,Medium
PKSK,PRAKASAM ENGINEERING COLLEGE,PVT,AU,PKS,KANDKUR,COED,JNTUK,2001,AU,CAI,43000,156439,ST,BOYS,Medium
PKSK,PRAKASAM ENGINEERING COLLEGE,PVT,AU,PKS,KANDKUR,COED,JNTUK,2001,AU,CIV,43000,139060,ST,BOYS,Medium
PKSK,PRAKASAM ENGINEERING COLLEGE,PVT,AU,PKS,KANDKUR,COED,JNTUK,2001,AU,CSC,43000,171458,ST,BOYS,Medium
PKSK,PRAKASAM ENGINEERING COLLEGE,PVT,AU,PKS,KANDKUR,COED,JNTUK,2001,AU,CSE,43000,174524,ST,BOYS,Medium
PKSK,PRAKASAM ENGINEERING COLLEGE,PVT,AU,PKS,KANDKUR,COED,JNTUK,2001,AU,ECE,43000,165181,ST,BOYS,Medium
PKSK,PRAKASAM ENGINEERING COLLEGE,PVT,AU,PKS,KANDKUR,COED,JNTUK,2001,AU,EEE,43000,177354,ST,BOYS,Medium
PKSK,PRAKASAM ENGINEERING COLLEGE,PVT,AU,PKS,KANDKUR,COED,JNTUK,2001,AU,MEC,43000,159229,ST,BOYS,Medium
QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,PKS,ONGOLE,COED,JNTUK,1998,AU,AI,87600,141333,ST,BOYS,Medium
QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,PKS,ONGOLE,COED,JNTUK,1998,AU,AID,87600,177226,ST,BOYS,Medium
QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,PKS,ONGOLE,COED,JNTUK,1998,AU,CIC,87600,118865,ST,BOYS,Medium
QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,PKS,ONGOLE,COED,JNTUK,1998,AU,CIT,87600,149549,ST,BOYS,Medium
QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,PKS,ONGOLE,COED,JNTUK,1998,AU,CIV,87600,155641,ST,BOYS,Medium
QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,PKS,ONGOLE,COED,JNTUK,1998,AU,CSD,87600,127973,ST,BOYS,Medium
QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,PKS,ONGOLE,COED,JNTUK,1998,AU,CSE,87600,177366,ST,BOYS,Medium
QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,PKS,ONGOLE,COED,JNTUK,1998,AU,CSM,87600,175871,ST,BOYS,Medium
QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,PKS,ONGOLE,COED,JNTUK,1998,AU,ECE,87600,173713,ST,BOYS,Medium
QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,PKS,ONGOLE,COED,JNTUK,1998,AU,EEE,87600,177535,ST,BOYS,Medium
QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,PKS,ONGOLE,COED,JNTUK,1998,AU,INF,87600,150909,ST,BOYS,Medium
QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,PKS,ONGOLE,COED,JNTUK,1998,AU,MEC,87600,144475,ST,BOYS,Medium
QISP,QIS COLLEGE OF PHARMACY,PVT,AU,PKS,ONGOLE,COED,JNTUK,2006,AU,PHD,65000,145792,ST,BOYS,Low
RGAN,RISE KRISHNA SAI GANDHI GROUP OF INSTITUTIONS,PVT,AU,PKS,ONGOLE,COED,JNTUK,2009,AU,CSD,43000,164421,ST,BOYS,Low
RGAN,RISE KRISHNA SAI GANDHI GROUP OF INSTITUTIONS,PVT,AU,PKS,ONGOLE,COED,JNTUK,2009,AU,CSE,43000,162049,ST,BOYS,Low
RGAN,RISE KRISHNA SAI GANDHI GROUP OF INSTITUTIONS,PVT,AU,PKS,ONGOLE,COED,JNTUK,2009,AU,ECE,43000,177433,ST,BOYS,Low
RPRA,RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS,PVT,AU,PKS,ONGOLE,COED,JNTUK,2009,AU,CIV,43000,159267,ST,BOYS,Medium
RPRA,RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS,PVT,AU,PKS,ONGOLE,COED,JNTUK,2009,AU,CSD,43000,139982,ST,BOYS,Medium
RPRA,RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS,PVT,AU,PKS,ONGOLE,COED,JNTUK,2009,AU,CSE,43000,164790,ST,BOYS,Medium
RPRA,RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS,PVT,AU,PKS,ONGOLE,COED,JNTUK,2009,AU,CSM,43000,164759,ST,BOYS,Medium
RPRA,RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS,PVT,AU,PKS,ONGOLE,COED,JNTUK,2009,AU,ECE,43000,161686,ST,BOYS,Medium
RPRA,RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS,PVT,AU,PKS,ONGOLE,COED,JNTUK,2009,AU,EEE,43000,170997,ST,BOYS,Medium
RPRA,RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS,PVT,AU,PKS,ONGOLE,COED,JNTUK,2009,AU,MEC,43000,177288,ST,BOYS,Medium
SGIT,DR SAMUEL GEORGE INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,AU,PKS,MARKAPUR,COED,JNTUK,1997,AU,AIM,43000,176375,ST,BOYS,Medium
SGIT,DR SAMUEL GEORGE INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,AU,PKS,MARKAPUR,COED,JNTUK,1997,AU,CSE,43000,174623,ST,BOYS,Medium
SGIT,DR SAMUEL GEORGE INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,AU,PKS,MARKAPUR,COED,JNTUK,1997,AU,ECE,43000,176361,ST,BOYS,Medium
